month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease_source,resale_price,source_file,structural_reasons,structural_fail,remaining_lease_years,remaining_lease_months,remaining_lease,is_price_anomaly,is_area_anomaly,is_anomaly
2013-10,GEYLANG,4 ROOM,102,ALJUNIED CRES,04 TO 06,92.0,New Generation,1978,,496000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,3,63 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,108,ALJUNIED CRES,07 TO 09,68.0,New Generation,1981,,380000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,66,3,66 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,109,ALJUNIED CRES,04 TO 06,60.0,Improved,1986,,332000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,18,EUNOS CRES,04 TO 06,59.0,Improved,1977,,323000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,3,62 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,21,BALAM RD,01 TO 03,60.0,Standard,1967,,295000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,52,3,52 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,24,EUNOS CRES,04 TO 06,59.0,Improved,1977,,309000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,3,62 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,30,BALAM RD,07 TO 09,57.0,Standard,1973,,315000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,58,3,58 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,30,BALAM RD,04 TO 06,57.0,Standard,1973,,297000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,58,3,58 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,302,UBI AVE 1,01 TO 03,83.0,Simplified,2000,,412500.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,85,3,85 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,302,UBI AVE 1,01 TO 03,64.0,Simplified,2000,,320000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,85,3,85 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,304,UBI AVE 1,01 TO 03,83.0,Simplified,2000,,394000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,85,3,85 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,314,UBI AVE 1,01 TO 03,104.0,Model A,1985,,436000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,70,3,70 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,32,EUNOS CRES,16 TO 18,90.0,Model A,2007,,690000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,92,3,92 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,32,CASSIA CRES,01 TO 03,92.0,New Generation,1981,,515000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,66,3,66 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,32,CASSIA CRES,04 TO 06,93.0,New Generation,1981,,500000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,66,3,66 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,33,EUNOS CRES,16 TO 18,90.0,Model A,2007,,700002.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,92,3,92 years 03 months,False,False,False
2013-10,GEYLANG,EXECUTIVE,331,UBI AVE 1,01 TO 03,152.0,Maisonette,1986,,655000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,339,UBI AVE 1,07 TO 09,84.0,Simplified,1986,,400000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,339,UBI AVE 1,01 TO 03,89.0,Simplified,1986,,387500.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,34,EUNOS CRES,16 TO 18,90.0,Model A,2006,,695000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,91,3,91 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,34,CIRCUIT RD,01 TO 03,60.0,Standard,1967,,296000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,52,3,52 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,343,UBI AVE 1,10 TO 12,84.0,Simplified,1986,,412000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,348,UBI AVE 1,07 TO 09,84.0,Simplified,1986,,403000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,36,EUNOS CRES,16 TO 18,85.0,Model A,2006,,690000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,91,3,91 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,36,CASSIA CRES,13 TO 15,59.0,Improved,1986,,375000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,37,CIRCUIT RD,10 TO 12,58.0,Standard,1972,,315000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,57,3,57 years 03 months,False,False,False
2013-10,GEYLANG,4 ROOM,42,SIMS DR,04 TO 06,107.0,Model A,1990,,546000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,75,3,75 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,44,CIRCUIT RD,07 TO 09,52.0,Standard,1971,,287000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,56,3,56 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,45,SIMS DR,04 TO 06,65.0,Improved,1977,,348000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,3,62 years 03 months,False,False,False
2013-10,GEYLANG,2 ROOM,46,CIRCUIT RD,10 TO 12,42.0,Standard,1971,,260000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,56,3,56 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,49,CIRCUIT RD,07 TO 09,56.0,Standard,1969,,290800.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,54,3,54 years 03 months,False,False,False
2013-10,GEYLANG,5 ROOM,50,SIMS DR,13 TO 15,117.0,Standard,1977,,635000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,3,62 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,51,CIRCUIT RD,07 TO 09,56.0,Standard,1969,,290000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,54,3,54 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,51,CIRCUIT RD,04 TO 06,56.0,Standard,1969,,290000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,54,3,54 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,62,CIRCUIT RD,07 TO 09,56.0,Standard,1967,,299000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,52,3,52 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,66,CIRCUIT RD,01 TO 03,56.0,Standard,1967,,290000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,52,3,52 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,93,PAYA LEBAR WAY,04 TO 06,58.0,Improved,1972,,270000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,57,3,57 years 03 months,False,False,False
2013-10,GEYLANG,2 ROOM,96,ALJUNIED CRES,04 TO 06,45.0,Improved,1979,,257000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,3,64 years 03 months,False,False,False
2013-10,GEYLANG,3 ROOM,97,JLN DUA,07 TO 09,56.0,Standard,1969,,357888.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,54,3,54 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,110,HOUGANG AVE 1,01 TO 03,67.0,New Generation,1982,,343000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,67,3,67 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,115,HOUGANG AVE 1,10 TO 12,67.0,New Generation,1981,,365000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,66,3,66 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,123,HOUGANG AVE 1,04 TO 06,82.0,New Generation,1981,,380000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,66,3,66 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,135,LOR AH SOO,04 TO 06,106.0,Model A,1985,,445000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,70,3,70 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,167,HOUGANG AVE 1,07 TO 09,101.0,Model A,1997,,477000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,82,3,82 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,17,HOUGANG AVE 3,01 TO 03,73.0,New Generation,1978,,345000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,3,63 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,19,HOUGANG AVE 3,01 TO 03,73.0,New Generation,1978,,345000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,3,63 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,24,HOUGANG AVE 3,13 TO 15,67.0,New Generation,1978,,348000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,3,63 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,252,HOUGANG AVE 3,01 TO 03,67.0,New Generation,1985,,345000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,70,3,70 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,304,HOUGANG AVE 5,13 TO 15,109.0,Model A,1983,,495000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,68,3,68 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,305,HOUGANG AVE 5,01 TO 03,74.0,Model A,1983,,357000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,68,3,68 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,309,HOUGANG AVE 5,10 TO 12,67.0,New Generation,1982,,340000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,67,3,67 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,326,HOUGANG AVE 7,10 TO 12,104.0,Model A,1983,,450000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,68,3,68 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,341,HOUGANG AVE 7,04 TO 06,92.0,New Generation,1985,,432000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,70,3,70 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,370,HOUGANG ST 31,07 TO 09,101.0,Model A,1999,,488000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,84,3,84 years 03 months,False,False,False
2013-10,HOUGANG,5 ROOM,373,HOUGANG ST 31,01 TO 03,123.0,Improved,2000,,564000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,85,3,85 years 03 months,False,False,False
2013-10,HOUGANG,EXECUTIVE,407,HOUGANG AVE 10,04 TO 06,153.0,Maisonette,1986,,745000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,408,HOUGANG AVE 10,04 TO 06,98.0,New Generation,1986,,466000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,411,HOUGANG AVE 10,04 TO 06,91.0,New Generation,1986,,443500.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,424,HOUGANG AVE 6,01 TO 03,106.0,Model A,1989,,448888.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,74,3,74 years 03 months,False,False,False
2013-10,HOUGANG,EXECUTIVE,428,HOUGANG AVE 6,07 TO 09,149.0,Maisonette,1990,,746888.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,75,3,75 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,435,HOUGANG AVE 8,07 TO 09,113.0,Model A,1991,,515000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,76,3,76 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,436,HOUGANG AVE 8,07 TO 09,106.0,Model A,1990,,464000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,75,3,75 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,437,HOUGANG AVE 8,13 TO 15,103.0,Model A,1991,,445000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,76,3,76 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,453,HOUGANG AVE 10,01 TO 03,104.0,Model A,1992,,445000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,77,3,77 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,515,HOUGANG AVE 10,07 TO 09,84.0,Simplified,1986,,443888.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,HOUGANG,5 ROOM,526,HOUGANG AVE 6,01 TO 03,121.0,Improved,1988,,533000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,73,3,73 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,534,HOUGANG ST 52,04 TO 06,105.0,Model A,1992,,462000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,77,3,77 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,548,HOUGANG ST 51,07 TO 09,103.0,Model A,1992,,460000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,77,3,77 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,552,HOUGANG ST 51,07 TO 09,104.0,Model A,1990,,452000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,75,3,75 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,556,HOUGANG ST 51,07 TO 09,111.0,Model A,1992,,475888.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,77,3,77 years 03 months,False,False,False
2013-10,HOUGANG,5 ROOM,568,HOUGANG ST 51,04 TO 06,117.0,Improved,1997,,512888.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,82,3,82 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,570,HOUGANG ST 51,04 TO 06,100.0,Model A,1997,,450000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,82,3,82 years 03 months,False,False,False
2013-10,HOUGANG,5 ROOM,580,HOUGANG AVE 4,16 TO 18,120.0,Improved,1997,,538000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,82,3,82 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,606,HOUGANG AVE 4,04 TO 06,104.0,Model A,1985,,455000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,70,3,70 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,607,HOUGANG AVE 4,07 TO 09,84.0,Simplified,1986,,399000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,613,HOUGANG AVE 8,10 TO 12,84.0,Simplified,1986,,407000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,626,HOUGANG AVE 8,07 TO 09,104.0,Model A,1986,,460000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,71,3,71 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,642,HOUGANG AVE 8,07 TO 09,60.0,Improved,1987,,326000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,72,3,72 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,645,HOUGANG AVE 8,10 TO 12,69.0,Improved,1987,,345000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,72,3,72 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,645,HOUGANG AVE 8,07 TO 09,60.0,Improved,1987,,330000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,72,3,72 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,652,HOUGANG AVE 8,07 TO 09,60.0,Improved,1988,,323000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,73,3,73 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,677,HOUGANG AVE 8,07 TO 09,84.0,Simplified,1988,,433000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,73,3,73 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,689,HOUGANG ST 61,10 TO 12,103.0,Model A,1987,,465000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,72,3,72 years 03 months,False,False,False
2013-10,HOUGANG,3 ROOM,692,HOUGANG ST 61,04 TO 06,64.0,Simplified,1987,,330000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,72,3,72 years 03 months,False,False,False
2013-10,HOUGANG,5 ROOM,915,HOUGANG ST 91,04 TO 06,121.0,Improved,1998,,500000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,83,3,83 years 03 months,False,False,False
2013-10,HOUGANG,5 ROOM,916,HOUGANG AVE 9,13 TO 15,120.0,Improved,1998,,575000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,83,3,83 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,917,HOUGANG AVE 9,01 TO 03,100.0,Model A,1998,,435000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,83,3,83 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,919,HOUGANG AVE 4,07 TO 09,100.0,Model A,1998,,444000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,83,3,83 years 03 months,False,False,False
2013-10,HOUGANG,5 ROOM,924,HOUGANG AVE 9,04 TO 06,120.0,Improved,1998,,512000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,83,3,83 years 03 months,False,False,False
2013-10,HOUGANG,5 ROOM,943,HOUGANG ST 92,07 TO 09,121.0,Improved,1998,,562000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,83,3,83 years 03 months,False,False,False
2013-10,HOUGANG,EXECUTIVE,959,HOUGANG ST 91,01 TO 03,137.0,Apartment,1999,,600000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,84,3,84 years 03 months,False,False,False
2013-10,HOUGANG,EXECUTIVE,960,HOUGANG AVE 9,13 TO 15,137.0,Apartment,1999,,645000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,84,3,84 years 03 months,False,False,False
2013-10,HOUGANG,4 ROOM,969,HOUGANG ST 91,10 TO 12,90.0,Model A2,1999,,425000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,84,3,84 years 03 months,False,False,False
2013-10,HOUGANG,EXECUTIVE,974,HOUGANG ST 91,13 TO 15,137.0,Apartment,1999,,643000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,84,3,84 years 03 months,False,False,False
2013-10,JURONG EAST,3 ROOM,110,JURONG EAST ST 13,07 TO 09,68.0,New Generation,1982,,350000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,67,3,67 years 03 months,False,False,False
2013-10,JURONG EAST,3 ROOM,110,JURONG EAST ST 13,04 TO 06,68.0,New Generation,1982,,335000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,67,3,67 years 03 months,False,False,False
2013-10,JURONG EAST,3 ROOM,210,JURONG EAST ST 21,07 TO 09,67.0,New Generation,1983,,353000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,68,3,68 years 03 months,False,False,False
2013-10,JURONG EAST,3 ROOM,229,JURONG EAST ST 21,01 TO 03,82.0,New Generation,1981,,385000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,66,3,66 years 03 months,False,False,False
2013-10,JURONG EAST,4 ROOM,248,JURONG EAST ST 24,01 TO 03,105.0,New Generation,1983,,457000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,68,3,68 years 03 months,False,False,False
2013-10,JURONG EAST,3 ROOM,264,JURONG EAST ST 24,04 TO 06,68.0,New Generation,1983,,330000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,68,3,68 years 03 months,False,False,False
2013-10,JURONG EAST,5 ROOM,268,TOH GUAN RD,04 TO 06,120.0,Improved,1999,,580000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,84,3,84 years 03 months,False,False,False
2013-10,JURONG EAST,5 ROOM,269,TOH GUAN RD,01 TO 03,121.0,Improved,1999,,565000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,84,3,84 years 03 months,False,False,False
2013-10,JURONG EAST,5 ROOM,277,TOH GUAN RD,13 TO 15,120.0,Improved,1998,,630000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,83,3,83 years 03 months,False,False,False
2013-10,JURONG EAST,4 ROOM,279,TOH GUAN RD,13 TO 15,100.0,Model A,1998,,550000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,83,3,83 years 03 months,False,False,False
2013-10,JURONG EAST,EXECUTIVE,285A,TOH GUAN RD,13 TO 15,144.0,Apartment,1998,,815000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,83,3,83 years 03 months,False,False,False
2013-10,JURONG EAST,EXECUTIVE,285D,TOH GUAN RD,19 TO 21,143.0,Apartment,1998,,870000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,83,3,83 years 03 months,False,False,False
2013-10,JURONG EAST,EXECUTIVE,287A,JURONG EAST ST 21,16 TO 18,143.0,Apartment,1998,,845000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,83,3,83 years 03 months,False,False,False
2013-10,JURONG EAST,EXECUTIVE,287C,JURONG EAST ST 21,01 TO 03,143.0,Apartment,1998,,680000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,83,3,83 years 03 months,False,False,False
2013-10,JURONG EAST,3 ROOM,302,JURONG EAST ST 32,01 TO 03,68.0,New Generation,1983,,320000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,68,3,68 years 03 months,False,False,False
2013-10,JURONG EAST,4 ROOM,31,TEBAN GDNS RD,01 TO 03,99.0,New Generation,1981,,379000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,66,3,66 years 03 months,False,False,False
2013-10,JURONG EAST,3 ROOM,313,JURONG EAST ST 32,07 TO 09,74.0,Model A,1984,,341500.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,69,3,69 years 03 months,False,False,False
2013-10,JURONG EAST,4 ROOM,328,JURONG EAST ST 31,10 TO 12,105.0,Model A,1984,,460000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,69,3,69 years 03 months,False,False,False
2013-10,JURONG EAST,3 ROOM,329,JURONG EAST AVE 1,07 TO 09,74.0,Model A,1983,,365000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,68,3,68 years 03 months,False,False,False
2013-10,JURONG EAST,4 ROOM,332,JURONG EAST AVE 1,10 TO 12,106.0,Model A,1985,,448000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,70,3,70 years 03 months,False,False,False
2013-10,JURONG EAST,3 ROOM,34,TEBAN GDNS RD,13 TO 15,74.0,Improved,1977,,338000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,62,3,62 years 03 months,False,False,False
2013-10,JURONG EAST,5 ROOM,401,PANDAN GDNS,25 TO 27,117.0,Standard,1979,,524000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,64,3,64 years 03 months,False,False,False
2013-10,JURONG EAST,4 ROOM,402,PANDAN GDNS,01 TO 03,97.0,New Generation,1978,,370000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,3,63 years 03 months,False,False,False
2013-10,JURONG EAST,4 ROOM,408,PANDAN GDNS,07 TO 09,97.0,New Generation,1978,,408000.0,"Resale Flat Prices (Based on Registration Date), From Mar 2012 to Dec 2014.csv",,False,63,3,63 years 03 months,False,False,False
